datetime,load
185,12.868672312697065
186,9.19679911481829
187,11.640380930667593
188,8.346251053837296
189,4.422101358031388
190,4.415050679015621
191,3.5900506790156776
192,3.053999999999995
193,2.5440506790154886
194,2.3510506790156898
195,2.4159999999999595
196,2.276101358031453
197,2.3009999999998083
198,2.559152037047016
199,1.8900317915165799
200,3.152712056624747
201,5.53111837421076
202,9.403832617295553
203,10.220718512816731
204,11.341348826799734
205,6.639570481955225
206,6.957869403645679
207,3.692009889268445
208,7.577721478760769
209,7.427672312697135
210,13.079799114818284
211,12.659380930667721
212,10.196251053837422
213,5.410101358031423
214,4.66205067901569
215,3.8290506790154257
216,3.1450000000000515
217,2.820050679015759
218,2.4110506790155366
219,2.3019999999999916
220,2.1451013580314657
221,2.1180000000000287
222,2.203152037046887
223,1.570031791516656
224,2.020712056624705
225,3.6591183742107294
226,8.205832617295528
227,11.193718512816888
228,14.573348826799638
229,10.382570481955318
230,12.56686940364569
231,10.085009889268544
232,9.733721478760604
233,12.162672312697076
234,12.858799114818336
235,12.208380930667639
236,4.703251053837296
237,4.158101358031563
238,3.619050679015711
239,2.779050679015637
240,2.4089999999998257
241,2.0930506790156036
242,2.060050679015709
243,1.9320000000000237
244,1.9081013580312918
245,2.03599999999999
246,2.425152037047111
247,1.8040317915163961
248,1.986712056624797
249,3.165118374210601
250,7.759832617295578
251,11.606718512816713
252,10.292348826799666
253,8.661570481955305
254,5.266869403645676
255,7.200009889268617
256,7.72272147876072
257,14.441672312697067
258,13.095799114818139
259,5.530380930667656
260,4.70525105383744
261,3.713101358031297
262,3.097050679015731
263,2.452050679015625
264,2.1270000000001903
265,1.9370506790155804
266,1.8580506790157063
267,1.8399999999998895
268,1.8331013580314293
269,1.8299999999998415
270,1.7951520370471183
271,1.5170317915165052
272,1.6097120566246303
273,3.101118374210899
274,4.302832617295536
275,4.630718512816689
276,4.288348826799782
277,3.9065704819552973
278,3.4788694036458443
279,3.5280098892684437
280,4.641721478760768
281,6.279672312697068
282,6.517799114818398
283,6.336380930667625
284,4.997251053837326
285,4.632101358031234
286,3.362050679015634
287,2.7380506790156716
288,2.351999999999936
289,2.223050679015759
290,2.0590506790156526
291,1.9899999999998887
292,1.9911013580314083
293,1.9819999999999136
294,2.0911520370469536
295,1.3340317915164768
296,2.2907120566246735
297,4.597118374210821
298,12.363832617295564
299,12.625718512816677
300,10.495348826799798
301,11.261570481955172
302,4.028869403645661
303,7.718009889268463
304,8.430721478760784
305,8.263672312697159
306,13.668799114818263
307,11.40738093066769
308,4.822251053837136
309,3.680101358031277
310,2.9260506790157583
311,2.529050679015565
312,2.3009999999998927
313,2.156050679015723
314,2.0970506790156938
315,1.999999999999842
316,2.0031013580314525
317,2.027000000000017
318,2.3341520370471738
319,1.8350317915165502
320,1.6887120566247786
321,1.5311183742109407
322,8.424832617295525
323,9.589718512816813
324,9.253348826799607
325,13.277570481955314
326,10.900869403645824
327,7.597009889268568
328,4.289721478760583
329,9.169672312697028
330,10.487799114818204
331,12.36438093066767
332,7.669251053837335
333,3.420101358031367
334,2.781050679015557
335,2.418050679015508
336,2.13999999999986
337,2.00705067901561
338,1.7400506790157004
339,2.0499999999997853
340,1.8391013580314037
341,1.8569999999998963
342,2.261152037046994
343,1.326031791516533
344,1.9017120566247179
345,5.199118374210872
346,8.28483261729548
347,9.909718512816887
348,10.901348826799554
349,11.397570481955242
350,8.83386940364591
351,4.582009889268424
352,4.873721478760656
353,9.96767231269704
354,12.199799114818227
355,12.523380930667635
356,6.129251053837557
357,3.4881013580312707
358,3.3120506790156714
359,2.346050679015605
360,2.107000000000023
361,1.9960506790155867
362,1.960050679015721
363,1.8929999999998788
364,1.8321013580312706
365,1.8279999999999463
366,1.9311520370470354
367,1.3620317915165407
368,1.6597120566245582
369,4.723118374210756
370,5.142832617295566
371,8.564718512816876
372,9.687348826799624
373,9.575570481955422
374,9.793869403645648
375,7.097009889268444
376,2.882721478760475
377,5.534672312697094
378,12.122799114818143
379,12.703380930667633
380,5.042251053837466
381,4.2241013580316
382,3.596050679015355
383,2.972050679015661
384,2.589000000000115
385,2.362050679015771
386,1.899050679015765
387,1.781000000000093
388,1.7841013580311236
389,1.802999999999781
390,2.071152037047357
391,1.3480317915162885
392,1.7947120566247443
393,7.081118374210713
394,2.4928326172956092
395,13.124718512816921
396,16.3969999999999
397,13.003000000000023
398,3.0859999999997214
399,3.4050000000000247
400,7.7259999999999245
401,14.48899999999998
402,18.046999999999883
403,4.398999999999903
404,3.9549999999999823
405,3.557999999999872
406,2.9080000000001216
407,2.400999999999868
408,2.1119999999998385
409,1.980999999999959
410,1.9630000000001455
411,1.965999999999732
412,1.811999999999919
413,1.819000000000053
414,1.96199999999983
415,1.3460000000000136
416,2.5079999999997993
417,6.585999999999882
418,4.530999999999852
419,12.928999999999903
420,9.001999999999942
421,6.832999999999856
422,1.6679999999998698
423,2.4709999999999632
424,9.90799999999986
425,16.33999999999991
426,11.29299999999995
427,4.667999999999967
428,4.066999999999929
429,3.4870000000001315
430,3.1439999999998984
431,2.167999999999935
432,1.8849999999999565
433,1.7919999999998382
434,1.6989999999999263
435,1.5699999999999938
436,1.566999999999796
437,1.5830000000000184
438,1.661999999999846
439,1.2189999999999384
440,1.2389999999998769
441,1.4159999999999016
442,2.3689999999998297
443,3.420999999999906
444,3.329999999999864
445,9.90699999999991
446,4.254999999999803
447,3.1069999999999314
448,6.686999999999879
449,7.994999999999948
450,10.311999999999799
451,11.50899999999995
452,9.23499999999987
453,4.821999999999974
454,3.044999999999851
455,2.243000000000043
456,1.9549999999999572
457,1.8099999999998275
458,1.6949999999999084
459,1.577000000000117
460,1.4719999999999425
461,1.4789999999999452
462,1.7159999999999285
463,1.5419999999998195
464,2.746999999999885
465,4.484999999999921
466,11.744000000000058
467,8.47399999999994
468,8.347999999999693
469,0.0760529326391109
470,0.0707571434797937
471,0.071841358270003
472,0.0757053357068373
473,0.0800418910242033
474,0.0877424999853664
475,0.1341684658928834
476,0.1640784121783259
477,0.1503460038868556
478,0.12738009631663
479,0.1049830850076482
480,0.0924229048321876
481,0.0844373919751959
482,0.0795045944840805
483,0.0742847661928303
484,0.0710195629586813
485,0.070240305733471
486,0.0702839579123195
487,0.0516849900066859
488,0.0516087252951455
489,7.643415576221695
490,12.628000000000062
491,13.651999999999754
492,8.30199999999991
493,15.118999999999712
494,15.826999999999986
495,11.222999999999743
496,10.208999999999982
497,11.473999999999975
498,15.519999999999982
499,10.70699999999967
500,4.73100000000006
501,3.4410000000000425
502,2.990999999999879
503,2.742000000000073
504,2.355999999999924
505,2.176999999999969
506,2.0849999999999476
507,2.013999999999906
508,1.9299999999998576
509,1.949000000000065
510,2.021999999999774
511,1.364000000000028
512,2.5039999999998384
513,3.795999999999884
514,9.786999999999944
515,9.795999999999891
516,9.725000000000017
517,5.703999999999813
518,11.187999999999992
519,9.815999999999985
520,11.156999999999897
521,13.270999999999876
522,9.653000000000002
523,7.671999999999676
524,4.992000000000017
525,5.803999999999881
526,4.4820000000000695
527,3.9449999999998546
528,3.620999999999888
529,3.408999999999945
530,3.457999999999988
531,3.360999999999972
532,3.09800000000023
533,2.8939999999999384
534,2.742000000000098
535,1.9239999999998836
536,1.4969999999998156
537,1.785999999999947
538,5.634999999999827
539,8.79099999999988
540,13.321999999999932
541,15.276999999999873
542,11.664999999999978
543,9.683999999999862
544,9.408999999999745
545,13.306999999999704
546,3.788999999999984
547,0.1058976659827914
548,0.1295052512690969
549,0.1186664153570098
550,0.1005396819798457
551,0.0828619720438543
552,0.0729483626420258
553,0.0666454868686221
554,0.0627520851098814
555,0.058632133158462
556,0.0560549448515471
557,0.0554398858598472
558,0.055474340035233
559,0.0407943831780986
560,0.0407341882962742
561,4.220053203367421
562,8.721999999999824
563,13.274999999999945
564,16.25999999999988
565,12.27799999999973
566,7.157999999999925
567,3.088999999999764
568,10.74899999999988
569,9.257000000000025
570,9.192000000000007
571,3.008999999999814
572,15.761999999999833
573,4.360000000000013
574,3.9549999999998384
575,2.981000000000008
576,2.183999999999899
577,1.9019999999999664
578,1.771999999999769
579,1.7059999999999438
580,1.663000000000016
581,1.6960000000000084
582,1.7439999999997902
583,1.0429999999999215
584,0.7780000000000933
585,3.183999999999767
586,10.24799999999993
587,9.046999999999898
588,2.6299999999999253
589,4.684999999999758
590,9.61799999999994
591,5.976999999999956
592,6.249999999999997
593,5.617999999999829
594,13.590999999999926
595,10.738999999999903
596,4.171000000000268
597,3.979999999999832
598,3.118999999999877
599,2.602999999999946
600,2.1089999999999
601,1.9389999999997931
602,1.8680000000000505
603,1.8390000000000135
604,1.7699999999999234
605,1.7849999999998765
606,1.7740000000000045
607,1.450999999999803
608,1.572999999999979
609,3.201999999999926
610,3.028999999999822
611,5.1519999999997115
612,8.510999999999886
613,7.359999999999861
614,5.41899999999997
615,7.49099999999986
616,7.923000000000092
617,10.061999999999799
618,8.437999999999873
619,3.8019999999997456
620,4.693000000000051
621,3.861000000000086
622,2.696999999999823
623,2.2180000000000004
624,2.0260000000000113
625,1.9569999999997971
626,1.8289999999998423
627,0.150987231766297
628,0.1443505547900409
629,0.1427666783467474
630,0.1428554034243467
631,0.1050521387483538
632,0.1048971271858612
633,0.1288950991610255
634,1.021195766577448
635,6.89199999999989
636,15.340999999999845
637,7.75899999999989
638,10.840999999999951
639,4.349999999999798
640,7.657999999999979
641,5.287999999999738
642,14.287999999999878
643,7.472999999999712
644,4.4880000000001
645,3.840999999999746
646,3.1959999999998456
647,2.4499999999998994
648,2.0349999999997843
649,1.829999999999893
650,1.7439999999998923
651,1.6589999999999865
652,1.6229999999999094
653,1.65000000000002
654,1.832999999999842
655,1.3539999999999754
656,2.2029999999998906
657,2.7660000000002407
658,4.037999999999862
659,5.37700000000003
660,3.9409999999996765
661,4.381999999999714
662,4.55600000000005
663,8.087999999999957
664,9.836999999999971
665,12.598999999999883
666,15.620999999999988
667,6.373999999999738
668,3.808000000000067
669,3.6390000000000167
670,2.976999999999757
671,2.21699999999988
672,1.9379999999998825
673,1.7069999999997916
674,1.6529999999999827
675,1.5859999999999088
676,1.5509999999999031
677,1.587999999999928
678,1.7199999999999085
679,1.3339999999999013
680,2.607999999999916
681,6.202999999999835
682,10.345999999999986
683,12.8079999999998
684,10.008999999999773
685,6.034999999999993
686,4.121999999999829
687,4.35200000000007
688,12.093999999999765
689,11.512999999999806
690,8.50999999999983
691,13.879999999999878
692,6.144999999999847
693,3.5120000000000373
694,2.921999999999906
695,2.3569999999999465
696,2.005999999999841
697,1.9049999999999072
698,1.821000000000165
699,1.727999999999913
700,1.648999999999906
701,1.639999999999924
702,1.7879999999999496
703,1.0420000000000145
704,3.520999999999948
705,6.91499999999982
706,6.162999999999913
707,11.097999999999828
708,8.737999999999849
709,8.322999999999848
710,3.67499999999978
711,7.528999999999988
712,9.360999999999832
713,13.48299999999972
714,14.52099999999977
715,10.937000000000042
716,4.019999999999916
717,3.3489999999998292
718,3.221999999999969
719,2.5879999999999885
720,2.12599999999998
721,2.01199999999996
722,1.9439999999999793
723,1.9090000000000005
724,1.8540000000000767
725,1.7029999999999277
726,1.7929999999998203
727,1.0650000000003044
728,1.6279999999998005
729,2.842999999999868
730,11.465999999999902
731,11.91999999999998
732,11.857999999999844
733,11.391999999999936
734,6.621999999999826
735,12.281999999999863
736,12.338999999999784
737,15.64799999999999
738,17.112999999999776
739,10.367000000000036
740,5.362000000000192
741,4.580000000000001
742,3.870000000000003
743,3.147999999999878
744,2.4940000000000326
745,2.7079999999998776
746,2.544000000000044
747,1.172999999999853
748,0.6669999999999513
749,0.6829999999999092
750,0.7579999999999254
751,0.7149999999999463
752,0.5130000000000782
753,2.3689999999998337
754,8.491999999999898
755,8.758999999999983
756,9.329000000000082
757,9.515999999999847
758,10.16199999999993
759,6.080000000000165
760,10.013999999999902
761,11.187999999999718
762,13.875000000000004
763,9.526999999999935
764,3.2340000000000613
765,3.194999999999815
766,2.5280000000000933
767,1.8870000000001443
768,1.4439999999996864
769,1.3320000000001098
770,1.2779999999999048
771,1.288000000000058
772,1.2930000000000164
773,1.404000000000035
774,1.4609999999999514
775,1.086999999999937
776,1.4630000000000334
777,2.2759999999999647
778,2.563999999999896
779,2.275999999999968
780,2.681999999999929
781,2.063999999999818
782,2.522999999999801
783,2.2979999999999645
784,3.337999999999902
785,3.318999999999962
786,3.5359999999999676
787,4.661999999999797
788,6.202000000000014
789,4.349999999999658
790,3.0379999999999354
791,2.0960000000000187
792,1.8769999999999227
793,1.7049999999999723
794,1.6409999999999256
795,1.5789999999999604
796,1.6189999999998763
797,1.637000000000114
798,1.80499999999991
799,1.3249999999999462
800,4.8460000000000125
801,8.733999999999934
802,11.061999999999834
803,9.561999999999808
804,11.01699999999992
805,12.750999999999932
806,10.055999999999784
807,11.0269999999999
808,9.726999999999826
809,11.602000000000015
810,14.735999999999777
811,9.72999999999982
812,8.068999999999914
813,3.366000000000004
814,3.132999999999966
815,2.355000000000158
816,1.7959999999998129
817,1.616000000000086
818,1.5409999999998871
819,1.5110000000000854
820,1.4740000000001217
821,1.571999999999835
822,1.6989999999999132
823,1.1029999999998925
824,1.1179999999999588
825,2.1329999999997735
826,9.42000000000004
827,9.7589999999999
828,9.435999999999861
829,6.8019999999999055
830,6.111000000000007
831,7.094999999999945
832,7.051999999999799
833,12.97299999999987
834,6.527000000000022
835,9.115999999999731
836,4.678999999999835
837,4.06700000000007
838,3.154000000000083
839,2.4449999999999856
840,1.960999999999836
841,1.7129999999999932
842,1.63200000000005
843,1.583999999999936
844,1.524000000000147
845,1.607999999999856
846,1.705000000000101
847,1.1009999999999351
848,4.0129999999998756
849,7.679999999999882
850,11.320999999999938
851,8.857999999999828
852,11.945999999999707
853,8.428000000000026
854,1.7210000000001866
855,4.327999999999864
856,10.831999999999756
857,13.025999999999781
858,9.208999999999815
859,16.18699999999984
860,13.699999999999967
861,5.20699999999967
862,3.0210000000000647
863,2.580999999999838
864,1.9320000000000184
865,1.669999999999872
866,1.6160000000000438
867,1.618999999999905
868,1.6920000000001274
869,1.599999999999964
870,1.661999999999909
871,1.0439999999999805
872,1.5049999999998602
873,4.378000000000333
874,8.873999999999828
875,10.3169999999999
876,6.602999999999838
877,7.921999999999842
878,8.39699999999979
879,3.129999999999975
880,9.93899999999989
881,8.368999999999673
882,11.99699999999988
883,12.381999999999698
884,10.571999999999907
885,4.123999999999763
886,3.6700000000001327
887,3.1319999999999313
888,2.4470000000000134
889,2.5799999999999383
890,2.622000000000027
891,2.4780000000002023
892,2.2070000000000256
893,1.8360000000000471
894,1.7160000000000268
895,1.7089999999998415
896,1.5939999999998893
897,6.039999999999781
898,6.259999999999855
899,10.664999999999935
900,9.056999999999844
901,7.330999999999877
902,10.535999999999724
903,7.009000000000088
904,1.5759999999996985
905,8.620999999999817
906,11.707999999999885
907,12.909999999999775
908,6.207999999999795
909,4.4529999999999985
910,3.3959999999999946
911,2.75899999999983
912,2.403000000000004
913,2.2589999999998405
914,2.213999999999846
915,2.1470000000000105
916,2.1029999999999314
917,2.0280000000002265
918,1.9849999999999115
919,1.2229999999998022
920,5.582999999999715
921,10.529999999999848
922,12.43499999999991
923,11.03099999999986
924,11.814999999999804
925,11.229999999999812
926,9.469999999999779
927,9.908999999999825
928,11.18200000000037
929,10.160000000000185
930,12.669999999999714
931,11.645999999999972
932,7.596000000000099
933,4.479000000000054
934,3.863999999999896
935,3.23099999999987
936,2.6800000000000255
937,2.482999999999901
938,2.3199999999998875
939,2.1539999999998667
940,2.1280000000000876
941,2.104000000000006
942,2.324999999999907
943,1.9219999999999415
944,2.0679999999999588
945,2.8839999999999777
946,2.941999999999918
947,3.147999999999831
948,2.800999999999869
949,2.590999999999782
950,2.2679999999999865
951,1.9169999999997047
952,2.914999999999902
953,3.5179999999998137
954,4.429999999999829
955,5.251999999999934
956,6.280000000000077
957,5.621000000000075
958,5.22099999999995
959,4.828000000000027
960,4.057999999999819
961,3.4919999999999733
962,3.048999999999981
963,2.905999999999794
964,2.917999999999936
965,2.8410000000001654
966,2.474999999999947
967,1.5059999999999234
968,1.5119999999999247
969,4.413999999999843
970,7.333999999999851
971,11.099999999999943
972,9.563000000000073
973,9.162000000000003
974,5.017999999999735
975,3.385999999999833
976,9.571999999999814
977,7.5969999999996425
978,11.185999999999893
979,11.795999999999943
980,6.5740000000001775
981,4.547999999999701
982,3.9549999999999743
983,3.5349999999999495
984,3.211999999999952
985,2.9780000000001254
986,2.9180000000001267
987,2.462999999999956
988,2.1020000000000945
989,1.949000000000088
990,1.9529999999998624
991,1.2649999999999508
992,0.8699999999997783
993,5.0839999999999765
994,8.187999999999779
995,8.858999999999897
996,8.095999999999917
997,10.178999999999988
998,6.067999999999746
999,6.284000000000165
1000,6.811000000000284
1001,9.589999999999653
1002,12.766999999999966
1003,11.544999999999822
1004,8.603000000000044
1005,3.849999999999868
1006,3.803999999999991
1007,3.2440000000001596
1008,2.5520000000001057
1009,2.2630000000000763
1010,2.22299999999989
1011,2.1649999999998917
1012,2.1100000000000527
1013,2.115999999999941
1014,2.0609999999998716
1015,1.3459999999998808
1016,1.2629999999996349
1017,6.29699999999993
1018,7.764000000000001
1019,7.7479999999999
1020,7.318000000000019
1021,6.117999999999854
1022,8.20099999999983
1023,5.224999999999744
1024,7.42799999999991
1025,12.761999999999963
1026,14.741999999999805
1027,14.655999999999757
1028,11.042000000000053
1029,4.19300000000005
1030,3.885999999999906
1031,2.991999999999984
1032,2.4729999999998995
1033,2.0080000000000027
1034,1.9639999999998856
1035,1.9080000000001172
1036,1.8269999999999256
1037,1.814999999999981
1038,2.061000000000124
1039,1.3159999999999654
1040,1.1969999999996253
1041,6.658999999999823
1042,8.652000000000008
1043,9.312999999999839
1044,13.465000000000082
1045,10.096000000000139
1046,1.8559999999996637
1047,3.6890000000001004
1048,6.874999999999998
1049,11.93899999999984
1050,10.923999999999937
1051,8.466999999999935
1052,4.386000000000143
1053,4.070999999999937
1054,3.622000000000159
1055,3.415000000000055
1056,2.6929999999999072
1057,2.382999999999953
1058,2.256999999999953
1059,2.1910000000000154
1060,2.148000000000084
1061,2.1020000000000616
1062,2.334000000000002
1063,2.101999999999923
1064,2.693999999999951
1065,6.943999999999856
1066,6.118999999999826
1067,10.562000000000026
1068,8.401999999999829
1069,4.015999999999641
1070,8.660999999999893
1071,2.253999999999862
1072,10.325999999999738
1073,8.02100000000003
1074,10.394999999999845
1075,9.730000000000103
1076,5.614000000000008
1077,5.30900000000021
1078,4.057999999999769
1079,3.278000000000078
1080,4.020000000000016
1081,3.310000000000019
1082,2.756999999999871
1083,2.4889999999999106
1084,2.0080000000000915
1085,2.15199999999986
1086,1.763999999999883
1087,1.0929999999999709
1088,1.134999999999783
1089,6.65900000000001
1090,3.7939999999998983
1091,14.727999999999875
1092,10.530999999999779
1093,7.687999999999911
1094,7.304999999999962
1095,4.666999999999886
1096,5.5309999999998185
1097,11.014999999999853
1098,12.074999999999807
1099,11.503999999999976
1100,8.237999999999861
1101,5.273999999999794
1102,4.719000000000224
1103,4.39099999999991
1104,3.8219999999999663
1105,3.715999999999936
1106,3.600999999999755
1107,3.524000000000059
1108,2.878999999999978
1109,2.880000000000035
1110,2.6619999999998885
1111,1.770999999999941
1112,2.687999999999802
1113,2.9729999999998915
1114,3.270999999999877
1115,2.8699999999999
1116,2.3979999999998256
1117,2.354999999999629
1118,2.581999999999987
1119,2.3459999999999237
1120,2.8039999999998018
1121,3.419999999999908
1122,3.589999999999971
1123,4.528999999999793
1124,5.027000000000116
1125,4.495999999999965
1126,3.225000000000106
1127,2.278999999999927
1128,2.0059999999999176
1129,1.914000000000148
1130,1.9029999999999607
1131,1.9020000000001176
1132,1.8739999999998809
1133,1.878000000000201
1134,1.8559999999999048
1135,2.0159999999997846
1136,4.19899999999988
1137,9.197999999999862
1138,10.213999999999988
1139,11.540000000000076
1140,12.725999999999939
1141,8.413000000000167
1142,9.34999999999974
1143,10.351999999999924
1144,8.644999999999829
1145,14.870999999999743
1146,15.668999999999919
1147,10.757000000000073
1148,7.39699999999993
1149,3.943999999999912
1150,3.1179999999999595
1151,2.599999999999814
1152,2.125000000000081
1153,1.8539999999998984
1154,1.8630000000000244
1155,1.8829999999999985
1156,1.8379999999999848
1157,1.800000000000084
1158,1.8039999999998355
1159,1.1220000000000288
1160,1.1699999999998685
1161,3.8519999999999657
1162,8.431999999999878
1163,9.439999999999685
1164,9.126999999999965
1165,6.29899999999985
1166,3.031000000000091
1167,4.771999999999891
1168,2.727999999999697
1169,5.153000000000013
1170,9.593999999999792
1171,9.275999999999934
1172,4.574000000000277
1173,4.480000000000046
1174,3.280999999999872
1175,2.588000000000045
1176,2.081999999999748
1177,1.898999999999941
1178,1.856999999999834
1179,1.830999999999936
1180,1.8329999999999056
1181,1.9399999999999809
1182,2.0239999999998752
1183,1.5680000000000878
1184,2.2859999999997602
1185,6.825999999999594
1186,10.006999999999946
1187,11.407999999999811
1188,8.640999999999872
1189,11.190999999999777
1190,3.3279999999999292
1191,6.187999999999764
1192,7.6630000000003715
1193,8.899999999999705
1194,11.690999999999983
1195,9.510999999999854
1196,5.440000000000126
1197,4.010999999999657
1198,3.2999999999997285
1199,2.794000000000007
1200,2.144999999999919
1201,1.862999999999924
1202,1.798999999999931
1203,1.7589999999999553
1204,1.754999999999984
1205,1.7839999999998122
1206,1.7009999999999086
1207,1.3659999999999333
1208,3.2389999999998125
1209,2.731999999999904
1210,5.728999999999887
1211,5.2400000000000215
1212,2.9019999999999184
1213,1.275999999999937
1214,0.0
1215,3.2339999999998836
1216,2.471999999999977
1217,2.379999999999906
1218,3.4179999999997888
1219,4.6729999999999325
1220,4.790999999999722
1221,4.018000000000253
1222,3.652999999999899
1223,3.1640000000000574
1224,2.6880000000000597
1225,2.368999999999831
1226,2.307999999999978
1227,2.160999999999777
1228,1.957999999999901
1229,1.9710000000000552
1230,1.90500000000009
1231,1.2789999999998276
1232,2.8849999999998417
1233,2.7709999999998858
1234,7.983999999999896
1235,9.1919999999999
1236,10.661999999999727
1237,10.452999999999676
1238,9.748999999999981
1239,3.0730000000000737
1240,10.5479999999997
1241,12.043999999999953
1242,10.784999999999878
1243,13.995999999999887
1244,5.831000000000064
1245,4.269999999999696
1246,3.6259999999997743
1247,2.967000000000038
1248,2.4129999999998253
1249,2.1939999999997353
1250,2.1429999999997715
1251,2.0450000000000217
1252,1.9279999999998936
1253,1.9749999999999073
1254,1.976999999999988
1255,1.5529999999999562
1256,2.8689999999998146
1257,9.988999999999903
1258,14.490999999999849
1259,8.73299999999969
1260,9.314999999999731
1261,7.095999999999825
1262,8.745999999999944
1263,12.831999999999958
1264,8.069999999999558
1265,14.544999999999996
1266,13.355999999999765
1267,10.397999999999449
1268,5.988999999999856
1269,5.229999999999987
1270,4.176999999999889
1271,3.4770000000001007
1272,3.051999999999767
1273,2.555999999999981
1274,2.356999999999911
1275,2.2479999999999847
1276,2.194999999999997
1277,2.2039999999999145
1278,2.0830000000001876
1279,1.6599999999999224
1280,1.3649999999999571
1281,1.6469999999998983
1282,1.995999999999856
1283,2.2339999999999036
1284,2.575999999999796
1285,2.344999999999961
1286,2.2669999999998653
1287,2.2119999999997386
1288,3.1189999999997644
1289,2.0749999999997946
1290,2.976999999999915
1291,3.5949999999996147
1292,4.53600000000024
1293,4.331999999999828
1294,3.432999999999874
1295,2.7910000000002126
1296,2.430999999999859
1297,1.9500000000001116
1298,1.8679999999998984
1299,1.8040000000000544
1300,1.808000000000076
1301,1.81099999999985
1302,1.800000000000135
1303,0.9119999999998284
1304,0.6259999999998803
1305,7.298999999999923
1306,10.521999999999966
1307,11.623999999999956
1308,9.443999999999813
1309,8.38663598548007
1310,6.8718597952426395
1311,7.626881559314082
1312,8.265217389941188
1313,11.357695475404974
1314,8.177595115544028
1315,12.216114679071687
1316,12.374999999999803
1317,4.218158361981581
1318,3.471304255417093
1319,2.7133260638544594
1320,2.209326063854157
